english	translation	category	sub_category	source
Show charting hints	显示海图提示	ai_baked	ai_cache	deepseek_20260704
Show boat customisation material messages	显示船只自定义材料信息	ai_baked	ai_cache	deepseek_20260704
When enabled, charting hints will be shown in the captain's log.	启用后，海图提示将显示在船长日志中。	ai_baked	ai_cache	deepseek_20260704
Requires: Sins of the Father	需要：父辈的罪孽	ai_baked	ai_cache	manual_split
Did you know? You can buy basic farming gear, including plant cure, by talking to farmers near farming patches.	你知道吗？你可以通过与种植地附近的农夫交谈来购买基础农具，包括植物治疗药水。	ai_baked	ai_cache	deepseek_20260704
Members: Black halberd	会员专属：黑铁戟	ai_baked	ai_cache	deepseek_20260704
Members: White halberd	会员专属：白骑士戟	ai_baked	ai_cache	deepseek_20260704
Members: White warhammer	会员专属：白骑士战锤	ai_baked	ai_cache	deepseek_20260704
Members: Mithril halberd	会员专属：秘银戟	ai_baked	ai_cache	deepseek_20260704
Members: Adamant halberd	会员专属：精金戟	ai_baked	ai_cache	deepseek_20260704
Members: Rune halberd	会员专属：符文戟	ai_baked	ai_cache	deepseek_20260704
Members: Hunter's spear	会员专属：猎人长矛	ai_baked	ai_cache	deepseek_20260704
Members: Dragon halberd	会员专属：龙金戟	ai_baked	ai_cache	deepseek_20260704
Members: Eclipse Atlatl	会员专属：月蚀投矛器	ai_baked	ai_cache	deepseek_20260704
Requires: Level 22 Prayer, level 42 Ranged, level 42 Magic, level 42 Defence, level 42 Attack, level 42 Hitpoints	需要：22级祈祷、42级远程、42级魔法、42级防御、42级攻击、42级生命值	ai_baked	ai_cache	deepseek_20260704
Did you know? The fire in the Ruins of Unkah is actually considered a range.	你知道吗？昂卡遗址里的火堆实际上被视为一个炉灶。	ai_baked	ai_cache	deepseek_20260704
Iron Geye	Iron Geye	ai_baked	ai_cache	deepseek_20260704
AiGe	AiGe	ai_baked	ai_cache	deepseek_20260704
Xiao	Xiao	ai_baked	ai_cache	deepseek_20260704
llJimmy	llJimmy	ai_baked	ai_cache	deepseek_20260704
NoneBunnie	NoneBunnie	ai_baked	ai_cache	deepseek_20260704
Requires: Contact!	需要：接触！	ai_baked	ai_cache	manual_split
Requires: Level 22 Prayer, level 42 Ranged, level 42 Magic, level 42 Defence, level 42 Strength, level 42 Hitpoints	需要：22级祈祷、42级远程、42级魔法、42级防御、42级力量、42级生命值	ai_baked	ai_cache	deepseek_20260704
Requires: Level 50 Magic, Desert Treasure I	需要：50级魔法，沙漠宝藏 I	ai_baked	ai_cache	manual_split
Xuanlit	Xuanlit	ai_baked	ai_cache	deepseek_20260704
AllPet	AllPet	ai_baked	ai_cache	deepseek_20260704
Frayla	Frayla	ai_baked	ai_cache	deepseek_20260704
Ethan IP	Ethan IP	ai_baked	ai_cache	deepseek_20260704
Afei	Afei	ai_baked	ai_cache	deepseek_20260704
Sunkis	Sunkis	ai_baked	ai_cache	deepseek_20260704
When active, prevents you from attacking players if this would cause you to become skulled.	激活后，如果攻击玩家会导致你获得骷髅标记，则会阻止你攻击该玩家。	ai_baked	ai_cache	deepseek_20260704
Requires: Level 60 Strength, level 70 Magic, Secrets of the North	需要：60级力量、70级魔法、北方的秘密	ai_baked	ai_cache	deepseek_20260704
Requires: Level 80 Defence	需要：80级防御	ai_baked	ai_cache	manual_split
Requires: Level 60 Strength, level 75 Magic, Desert Treasure II - The Fallen Empire	需要：60级力量，75级魔法，沙漠宝藏 II-陨落的帝国	ai_baked	ai_cache	manual_split
Requires: Level 77 Magic	需要：77级魔法	ai_baked	ai_cache	manual_split
See Ajjat at the Warriors' Guild	去战士公会找阿加特	ai_baked	ai_cache	deepseek_20260704
Requires: Level 50 Ranged, level 50 Magic	需求：远程50级，魔法50级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 50 Strength	需求：力量50级	ai_baked	ai_cache	deepseek_20260704
Requires: The Final Dawn	需求：完成“最终黎明”	ai_baked	ai_cache	deepseek_20260704
Did you know? You can eat a food item, drink a potion and eat a Cooked karambwan in the same tick, as long as you do it in that order.	你知道吗？你可以在同一个游戏刻内，先吃食物、再喝药水、最后吃熟卡拉姆班鱼，只要按这个顺序就行。	ai_baked	ai_cache	deepseek_20260704
NotBrolly	NotBrolly	ai_baked	ai_cache	deepseek_20260704
Laogo	Laogo	ai_baked	ai_cache	deepseek_20260704
Use the buttons below to	使用下方的按钮	ai_baked	ai_cache	deepseek_20260704
logout or switch worlds safely.	安全登出或切换世界。	ai_baked	ai_cache	manual_split
How much did you enjoy playing	你今天玩得有多开心	ai_baked	ai_cache	deepseek_20260704
Old School RuneScape today?	Old School RuneScape？	ai_baked	ai_cache	deepseek_20260704
The Doom	末日	ai_baked	ai_cache	manual_split
Over the Horizon	地平线之外	ai_baked	ai_cache	manual_split
Scape Sail	斯卡普航行	ai_baked	ai_cache	deepseek_20260704
Boat 'Em Up	船战风云	ai_baked	ai_cache	deepseek_20260704
Business as Unusual	非常规业务	ai_baked	ai_cache	deepseek_20260704
Ocean Depths	深海	ai_baked	ai_cache	deepseek_20260704
Cannonballin'	炮弹飞驰	ai_baked	ai_cache	deepseek_20260704
Leagues VI: Demonic Pacts Rewards Shop is now open!	联赛VI：恶魔契约奖励商店现已开放！	ai_baked	ai_cache	deepseek_20260704
Head to the Lumbridge Castle grounds and speak to the Leagues Tutor to spend your League points!	前往仑桥城堡场地，与联赛导师交谈，使用你的联赛点数！	ai_baked	ai_cache	deepseek_20260704
You have 361 days of membership left.	你还有361天的会员资格。	ai_baked	ai_cache	deepseek_20260704
Requires: Level 60 Magic	需求：魔法60级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 60 Ranged, level 60 Magic	需求：远程60级，魔法60级	ai_baked	ai_cache	deepseek_20260704
Movement	移动	ai_baked	ai_cache	manual_split
Base speed	基础速度	ai_baked	ai_cache	manual_split
Speed cap	速度上限	ai_baked	ai_cache	deepseek_20260704
Acceleration	加速度	ai_baked	ai_cache	deepseek_20260704
Speed boost duration	速度加成持续时间	ai_baked	ai_cache	deepseek_20260704
Combat: Overall	战斗：总体	ai_baked	ai_cache	deepseek_20260704
Max hitpoints	最大生命值	ai_baked	ai_cache	manual_split
Facility ammo saved	设施弹药节省	ai_baked	ai_cache	deepseek_20260704
Combat: Melee	战斗：近战	ai_baked	ai_cache	manual_split
Stab defence	刺击防御	ai_baked	ai_cache	manual_split
Slash defence	劈砍防御	ai_baked	ai_cache	manual_split
Crush defence	粉碎防御	ai_baked	ai_cache	manual_split
Stab armour	刺击盔甲	ai_baked	ai_cache	manual_split
Slash armour	劈砍盔甲	ai_baked	ai_cache	deepseek_20260704
Crush armour	粉碎盔甲	ai_baked	ai_cache	manual_split
Combat: Ranged	战斗：远程	ai_baked	ai_cache	manual_split
Light ranged defence	轻型远程防御	ai_baked	ai_cache	deepseek_20260704
Standard ranged defence	标准远程防御	ai_baked	ai_cache	manual_split
Heavy ranged defence	重型远程防御	ai_baked	ai_cache	manual_split
Light ranged armour	轻型远程盔甲	ai_baked	ai_cache	deepseek_20260704
Standard ranged armour	标准远程盔甲	ai_baked	ai_cache	deepseek_20260704
Heavy ranged armour	重型远程盔甲	ai_baked	ai_cache	manual_split
Combat: Magic	战斗：魔法	ai_baked	ai_cache	manual_split
Magic defence	魔法防御	ai_baked	ai_cache	manual_split
Air magic armour	空气魔法盔甲	ai_baked	ai_cache	deepseek_20260704
Water magic armour	水魔法盔甲	ai_baked	ai_cache	manual_split
Earth magic armour	大地魔法盔甲	ai_baked	ai_cache	deepseek_20260704
Fire magic armour	火焰魔法盔甲	ai_baked	ai_cache	deepseek_20260704
Resistance	抗性	ai_baked	ai_cache	deepseek_20260704
Rapid resistance	急速抗性	ai_baked	ai_cache	deepseek_20260704
Storm resistance	风暴抗性	ai_baked	ai_cache	deepseek_20260704
Crystal helm resistance	水晶头盔抗性	ai_baked	ai_cache	manual_split
Fetid water resistant	恶臭水抗性	ai_baked	ai_cache	deepseek_20260704
Crystal sea resistant	水晶海抗性	ai_baked	ai_cache	deepseek_20260704
Tangled kelp resistant	缠结海带抗性	ai_baked	ai_cache	deepseek_20260704
Icy seas resistant	冰海抗性	ai_baked	ai_cache	deepseek_20260704
Crew	船员	ai_baked	ai_cache	manual_split
Crew details can only be viewed while on a boat.	只有在船上才能查看船员详情。	ai_baked	ai_cache	deepseek_20260704
Did you know? There is an option in the Settings menu to automatically smash empty vials once you have finished emptying them.	你知道吗？在设置菜单中有一个选项，可以在倒空药水瓶后自动将其打碎。	ai_baked	ai_cache	deepseek_20260704
Requires: Level 40 Strength, The Great Brain Robbery	需求：力量40级，完成“脑袋大劫案”	ai_baked	ai_cache	deepseek_20260704
0 unread	0封未读	ai_baked	ai_cache	deepseek_20260704
Requires: Beneath Cursed Sands	需求：完成“诅咒沙地之下”	ai_baked	ai_cache	deepseek_20260704
Requires: Level 50 Agility	需求：敏捷50级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 50 Agility, Roving Elves	需求：敏捷50级，完成“游荡的精灵”	ai_baked	ai_cache	deepseek_20260704
Requires: Western Provinces Achievement Diary - hard tier	需求：西部省份成就日记-困难等级	ai_baked	ai_cache	deepseek_20260704
Right-click on worlds to	右键点击世界	ai_baked	ai_cache	deepseek_20260704
set them as Favourites.	将其设为最爱。	ai_baked	ai_cache	deepseek_20260704
Are you sure you wish to switch to World 330?	你确定要切换到世界330吗？	ai_baked	ai_cache	manual_split
Deadman - P...	死寂模式- P...	ai_baked	ai_cache	deepseek_20260704
Mastering M...	精通M...	ai_baked	ai_cache	deepseek_20260704
Salvaging	打捞	ai_baked	ai_cache	manual_split
Sorceress's...	女巫的...	ai_baked	ai_cache	deepseek_20260704
Requires: Level 70 Defence	需求：防御70级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 70 Magic	需求：魔法70级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 75 Magic	需求：魔法75级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 70 Ranged, level 70 Magic	需求：远程70级，魔法70级	ai_baked	ai_cache	deepseek_20260704
There are a lot of people on this world. You might want to switch to a quieter one.	这个世界人很多。你可能想换到一个更安静的世界。	ai_baked	ai_cache	deepseek_20260704
U canadian?	你是加拿大人吗？	ai_baked	ai_cache	manual_split
You can do so by using the world switcher in the logout menu.	你可以通过登出菜单中的世界切换器来做到这一点。	ai_baked	ai_cache	deepseek_20260704
Did you know? By default, the smallest max hitsplat shown is 10, but there is a setting to change that in the Settings menu.	你知道吗？默认情况下，显示的最小最大伤害数字是10，但你可以在设置菜单中更改这个设置。	ai_baked	ai_cache	deepseek_20260704
Na from the us	不是，我是美国的	ai_baked	ai_cache	deepseek_20260704
Dont ever use my word again	别再学我说话	ai_baked	ai_cache	deepseek_20260704
Lolol	哈哈哈	ai_baked	ai_cache	deepseek_20260704
What are you guys doing	你们在干嘛	ai_baked	ai_cache	deepseek_20260704
My girl from  montreal	我女朋友是蒙特利尔的	ai_baked	ai_cache	deepseek_20260704
Nice ur pretty much canadian then	不错，那你差不多也算加拿大人了	ai_baked	ai_cache	deepseek_20260704
Am i being glizzed	我这是被撩了吗	ai_baked	ai_cache	deepseek_20260704
My spell?	我的词？	ai_baked	ai_cache	deepseek_20260704
Requires: Level 70 Strength	需求：力量70级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 75 Strength	需求：力量75级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 75 Defence	需求：防御75级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 80 Ranged, level 80 Magic	需求：远程80级，魔法80级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 80 Strength	需求：力量80级	ai_baked	ai_cache	deepseek_20260704
Requires: Level 90 Strength	需求：力量90级	ai_baked	ai_cache	deepseek_20260704
Why do u want to know?	你为啥想知道？	ai_baked	ai_cache	deepseek_20260704
Members: Xerician armour	会员：泽里克西亚盔甲	ai_baked	ai_cache	manual_split
Requires: Level 20 Magic	需要：20级魔法	ai_baked	ai_cache	manual_split
Members: Mystic robes	会员：神秘长袍	ai_baked	ai_cache	manual_split
Members: Enchanted robes	会员：附魔长袍	ai_baked	ai_cache	manual_split
Members: Robes of darkness	会员：黑暗长袍	ai_baked	ai_cache	manual_split
Members: Initiate armour	会员：见习盔甲	ai_baked	ai_cache	deepseek_20260704
Requires: Level 10 Prayer, Recruitment Drive	需要：10级祈祷，招募行动	ai_baked	ai_cache	deepseek_20260704
Studded leather body	铆钉皮革甲	ai_baked	ai_cache	deepseek_20260704
Requires: Level 20 Ranged	需要：20级远程	ai_baked	ai_cache	manual_split
Members: Infinity robes	会员：无限长袍	ai_baked	ai_cache	manual_split
Requires: Level 50 Magic	需要：50级魔法	ai_baked	ai_cache	manual_split
Members: Frog-leather	会员：青蛙皮革	ai_baked	ai_cache	deepseek_20260704
Requires: Level 25 Ranged	需要：25级远程	ai_baked	ai_cache	manual_split
Members: 3rd Age robes	会员：第三纪元长袍	ai_baked	ai_cache	manual_split
Requires: Level 65 Magic	需要：65级魔法	ai_baked	ai_cache	manual_split
Members: Proselyte armour	会员：皈依者盔甲	ai_baked	ai_cache	manual_split
Requires: Level 20 Prayer, The Slug Menace	需要：20级祈祷，蛞蝓的威胁	ai_baked	ai_cache	deepseek_20260704
Members: Snakeskin armour	会员：蛇皮盔甲	ai_baked	ai_cache	manual_split
Requires: Level 30 Ranged	需要：30级远程	ai_baked	ai_cache	manual_split
Members: Masori armour	会员：马索里盔甲	ai_baked	ai_cache	manual_split
Requires: Level 80 Ranged	需要：80级远程	ai_baked	ai_cache	manual_split
Members: Inquisitor's armour	会员：审判官盔甲	ai_baked	ai_cache	manual_split
Members: Rock-shell armour	会员：岩壳盔甲	ai_baked	ai_cache	manual_split
Requires: The Fremennik Trials	需要：费明尼克试炼	ai_baked	ai_cache	manual_split
Members: Splitbark armour	会员：裂树皮盔甲	ai_baked	ai_cache	deepseek_20260704
Members: Skeletal armour	会员：骷髅盔甲	ai_baked	ai_cache	manual_split
Requires: Level 40 Magic, The Fremennik Trials	需要：40级魔法，费明尼克试炼	ai_baked	ai_cache	deepseek_20260704
Members: Lunar armour	会员：月亮盔甲	ai_baked	ai_cache	deepseek_20260704
Requires: Level 65 Magic, Lunar Diplomacy	需要：65级魔法，月亮外交	ai_baked	ai_cache	deepseek_20260704
Members: Dagon'hai robes	会员：达贡海长袍	ai_baked	ai_cache	manual_split
Members: Sunfire Fanatic armour	会员：阳炎狂热者盔甲	ai_baked	ai_cache	deepseek_20260704
Requires: Level 60 Prayer	需要：60级祈祷	ai_baked	ai_cache	deepseek_20260704
Members: Spined armour	会员：棘刺盔甲	ai_baked	ai_cache	deepseek_20260704
Requires: Level 40 Ranged, The Fremennik Trials	需要：40级远程，费明尼克试炼	ai_baked	ai_cache	deepseek_20260704
Green dragonhide body	绿龙皮甲	ai_baked	ai_cache	manual_split
Requires: Level 40 Ranged, Dragon Slayer I	需要：40级远程，屠龙者 I	ai_baked	ai_cache	deepseek_20260704
Requires: Level 50 Ranged	需要：50级远程	ai_baked	ai_cache	manual_split
Requires: Level 60 Ranged	需要：60级远程	ai_baked	ai_cache	manual_split
Requires: Level 70 Ranged	需要：70级远程	ai_baked	ai_cache	manual_split
Members: God dragonhide armour	会员：神祇龙皮盔甲	ai_baked	ai_cache	deepseek_20260704
Members: Void Knight equipment	会员：虚空骑士装备	ai_baked	ai_cache	manual_split
Requires: Level 22 Prayer, level 42 Ranged, level 42 Magic, level 42 Strength, level 42 Attack, level 42 Hitpoints	需要：22级祈祷，42级远程，42级魔法，42级力量，42级攻击，42级生命值	ai_baked	ai_cache	deepseek_20260704
Members: Fremennik helmets	会员：费明尼克头盔	ai_baked	ai_cache	manual_split
Members: 3rd Age range armour	会员：第三纪元远程盔甲	ai_baked	ai_cache	deepseek_20260704
Requires: Level 65 Ranged	需要：65级远程	ai_baked	ai_cache	manual_split
Members: Zaryte vambraces	会员：扎里特护臂	ai_baked	ai_cache	manual_split
Members: Swampbark armour	会员：沼泽树皮盔甲	ai_baked	ai_cache	manual_split
Members: Frostmoon robes	会员：霜月长袍	ai_baked	ai_cache	manual_split
Members: Mixed hide top, cape, and boots	会员：混装皮甲上衣、披风与靴子	ai_baked	ai_cache	deepseek_20260704
Members: Eclipse set	会员：日蚀套装	ai_baked	ai_cache	deepseek_20260704
Requires: Level 75 Ranged	需要：75级远程	ai_baked	ai_cache	manual_split
Members: Granite armour	会员：花岗岩盔甲	ai_baked	ai_cache	manual_split
Members: Zombie helmet	会员：僵尸头盔	ai_baked	ai_cache	manual_split
Members: Bloodrager set	会员：血怒者套装	ai_baked	ai_cache	deepseek_20260704
Members: Helm of Neitiznot	会员：奈提兹诺头盔	ai_baked	ai_cache	manual_split
Requires: The Fremennik Isles	需要：费明尼克群岛	ai_baked	ai_cache	manual_split
Members: Bloodbark armour	会员：血树皮盔甲	ai_baked	ai_cache	deepseek_20260704
Members: 3rd Age fighter armour	会员：第三纪元战士盔甲	ai_baked	ai_cache	manual_split
Members: Ancestral robes	会员：先祖长袍	ai_baked	ai_cache	manual_split
Members: Crystal armour	会员：水晶盔甲	ai_baked	ai_cache	manual_split
Requires: Level 50 Agility, Song of the Elves	需要：50级敏捷，精灵之歌	ai_baked	ai_cache	deepseek_20260704
Members: Neitiznot faceguard	会员：奈提兹诺面罩	ai_baked	ai_cache	manual_split
Requires: The Fremennik Exiles	需要：费明尼克流亡者	ai_baked	ai_cache	manual_split
Members: Ahrim's robes	会员：阿赫里姆长袍	ai_baked	ai_cache	deepseek_20260704
Members: Boots of Brimstone	会员：硫磺靴	ai_baked	ai_cache	manual_split
Members: Armadyl armour	会员：阿玛杜尔盔甲	ai_baked	ai_cache	manual_split
Members: Karil's leather armour	会员：卡里尔皮革盔甲	ai_baked	ai_cache	deepseek_20260704
Members: Eternal boots	会员：永恒靴	ai_baked	ai_cache	manual_split
Members: Virtus robes	会员：美德长袍	ai_baked	ai_cache	deepseek_20260704
Requires: Level 78 Magic	需要：78级魔法	ai_baked	ai_cache	manual_split
Members: Pegasian boots	会员：天马靴	ai_baked	ai_cache	manual_split
Members: Primordial boots	会员：原始靴	ai_baked	ai_cache	manual_split
Members: Ferocious Gloves	会员：狂暴手套	ai_baked	ai_cache	manual_split
Requires: Level 80 Attack	需要：80级攻击	ai_baked	ai_cache	manual_split
Members: Fortified Masori armour	会员：强化马索里盔甲	ai_baked	ai_cache	manual_split
Members: Avernic treads	会员：阿弗尼克战靴	ai_baked	ai_cache	manual_split
Requires: Level 80 Ranged, level 80 Strength, level 80 Magic	需要：80级远程，80级力量，80级魔法	ai_baked	ai_cache	deepseek_20260704
Members: Skillcape	会员：技能披风	ai_baked	ai_cache	deepseek_20260704
See the Melee Combat Tutor in Lumbridge	去仑桥镇找近战导师	ai_baked	ai_cache	deepseek_20260704
Rc is fun	符文制作超好玩	ai_baked	ai_cache	deepseek_20260704
Because	因为	ai_baked	ai_cache	manual_split
Gardians is lit	守护者超赞	ai_baked	ai_cache	deepseek_20260704
Im almost 66	我快66级了	ai_baked	ai_cache	deepseek_20260704
Gotr sux	守护者之塔真烂	ai_baked	ai_cache	deepseek_20260704
How do i make money	怎么赚钱	ai_baked	ai_cache	deepseek_20260704
In this game	在这游戏里	ai_baked	ai_cache	deepseek_20260704
Lvl 124	124级	ai_baked	ai_cache	deepseek_20260704
How do you not know	你怎么会不知道	ai_baked	ai_cache	deepseek_20260704
Returning from ages ago	好久没玩，刚回归	ai_baked	ai_cache	deepseek_20260704
Join agility fc for agility	练敏捷就加敏捷聊天频道	ai_baked	ai_cache	deepseek_20260704
messages in	消息在	ai_baked	ai_cache	deepseek_20260704
your inbox.	你的收件匣。	ai_baked	ai_cache	deepseek_20260704
Please finish what you're doing before using the World Switcher.	使用世界切换器前，请先完成你正在做的事。	ai_baked	ai_cache	deepseek_20260704
Ty!	谢啦！	ai_baked	ai_cache	deepseek_20260704
Awww i needed that im poor	噢呜，我很需要那个，我很穷	ai_baked	ai_cache	deepseek_20260704
No spam no pay	不洗频不给钱	ai_baked	ai_cache	deepseek_20260704
Thasnk you	谢谢你	ai_baked	ai_cache	deepseek_20260704
Giving away random stuff	随机送东西	ai_baked	ai_cache	deepseek_20260704
Np	不客气	ai_baked	ai_cache	manual_split
Say less lemme spam	不用多说，让我洗频	ai_baked	ai_cache	deepseek_20260704
Yo yo yo	哟哟哟	ai_baked	ai_cache	manual_split
How random	真随机	ai_baked	ai_cache	manual_split
Ty	谢	ai_baked	ai_cache	deepseek_20260704
Cant even be mad	气都气不起来	ai_baked	ai_cache	deepseek_20260704
Ur a nice man	你是个好人	ai_baked	ai_cache	manual_split
Buy burnt	收购烧焦	ai_baked	ai_cache	deepseek_20260704
I got 100k	我拿到十万	ai_baked	ai_cache	deepseek_20260704
Price of Rune kiteshield (g): GE average 91,963 HA value 32,640	符文鸢盾 (金边) 价格：GE均价 91,963 HA价值 32,640	ai_baked	ai_cache	deepseek_20260704
Price of Rune scimitar: GE average 14,864 HA value 15,360	符文弯刀的价格：GE均价14,864 HA价值15,360	ai_baked	ai_cache	deepseek_20260704
Drop Praty! And Givengaway Live Joyerino New Follower Get Whiip!!@@@!	掉落派对！直播送礼Joyerino新追随者拿鞭子！！@@@！	ai_baked	ai_cache	deepseek_20260704
Sometimes i do wanna sell stuff off ge to avoid tax if its big gp but	有时候如果金额很大，我确实想避开交易所卖东西来省税，但	ai_baked	ai_cache	deepseek_20260704
99% of the time its somehow a scam	99%的情况下这不知怎的都是骗局	ai_baked	ai_cache	deepseek_20260704
Price of 25 x Sawmill coupon (oak plank): HA value 1,500 (60ea)	25 x 锯木厂券 (橡木木板) 价格：HA价值 1,500 (每个60)	ai_baked	ai_cache	deepseek_20260704
Target rich environment	目标丰富的环境→肥羊遍地	ai_baked	ai_cache	deepseek_20260704
